Customer ID,TotalPrice,TotalOrders,TotalItems,DaysSinceLastPurchase,Cluster
16003,2878.46,5,1025,16,0
16004,2146.39,5,1076,109,0
16005,1820.83,6,1010,10,0
16006,245.77,1,127,22,0
16007,1373.2,3,1250,18,0
16008,4905.35,12,2950,17,0
16010,1316.56,8,721,11,0
16011,2517.75,14,1429,1,0
16012,1574.5,2,967,36,0
16013,20315.84,39,10416,6,0
16014,467.89,2,213,43,0
16016,1025.18,4,439,1,0
16017,1341.95,4,538,52,0
16018,289.23,2,313,31,0
16019,13679.61,18,5243,16,0
16021,532.25,2,297,30,0
16024,232.96,2,107,46,0
16027,1113.74,9,952,92,0
16028,82.2,1,18,230,1
16029,41184.3,47,16278,7,0
16032,1970.45,6,1480,91,0
16033,2019.73,8,749,4,0
16034,491.02,3,355,29,0
16035,217.73,1,33,195,1
16036,1797.92,2,653,59,0
16037,654.32,2,338,179,1
16039,456.4,2,409,58,0
16040,1103.35,4,501,65,0
16042,1067.85,3,687,14,0
16043,1082.6,4,508,14,0
16044,340.84000000000003,1,170,70,0
16045,2094.23,4,1211,51,0
16046,235.78,1,248,197,1
16047,107.14,1,1,317,1
16048,818.7900000000001,4,425,8,0
16049,787.89,3,372,10,0
16050,162.8,2,110,18,0
16051,188.44,1,80,316,1
16053,2122.89,4,1274,48,0
16054,1327.98,3,411,53,0
16057,1591.73,3,828,154,1
16058,62.7,1,18,41,0
16059,1757.91,7,866,2,0
16060,541.95,3,243,35,0
16061,89.65,1,19,66,0
16062,1709.83,4,1235,14,0
16064,111.0,1,56,360,1
16065,2010.53,8,1216,0,0
16067,3395.29,3,1279,197,1
16068,122.93,1,52,228,1
16069,457.7,1,138,52,0
16071,750.5600000000001,3,517,162,1
16072,3744.57,3,1471,63,0
16074,265.25,1,39,25,0
16075,736.9300000000001,2,271,137,0
16077,2300.4,1,840,260,1
16078,283.79,1,184,304,1
16080,385.4,2,170,20,0
16081,1653.28,4,767,1,0
16082,106.75,1,39,305,1
16083,1033.8,2,606,17,0
16085,1362.02,7,748,15,0
16086,1743.6,6,1015,2,0
16087,1739.92,5,664,24,0
16088,1437.43,2,373,210,1
16089,271.44,2,122,21,0
16090,205.91,1,65,259,1
16092,770.08,3,560,139,0
16094,2617.33,7,1373,10,0
16095,447.05,1,265,91,0
16096,1264.35,3,545,51,0
16098,2442.47,8,1537,8,0
16099,841.3,4,526,52,0
16100,582.64,1,438,97,0
16101,1938.46,3,1087,69,0
16103,4762.07,16,2081,24,0
16104,2476.25,8,925,53,0
16105,2049.23,4,1795,73,0
16108,1393.42,3,858,69,0
16109,327.6,1,480,333,1
16110,481.79,1,169,157,1
16111,562.48,1,236,63,0
16115,907.17,4,600,32,0
16117,422.19,2,191,37,0
16118,4376.25,1,2851,287,1
16119,1297.45,6,571,29,0
16120,1747.77,2,1327,57,0
16121,609.98,3,311,25,0
16122,316.92,3,270,1,0
16124,1523.49,3,749,53,0
16125,4298.3,14,1820,2,0
16126,8359.03,11,4029,14,0
16127,145.06,1,68,361,1
16128,1920.83,6,1457,15,0
16129,1396.05,3,1261,42,0
16130,987.48,4,296,57,0
16131,6450.88,6,2966,10,0
16132,664.1999999999999,2,280,179,1
16133,8403.22,23,4766,11,0
16134,1527.25,3,1266,58,0
16135,301.9,1,186,218,1
16136,237.42,1,234,298,1
16137,422.7,1,210,315,1
16138,910.35,3,774,13,0
16139,475.74,2,272,357,1
16140,832.4200000000001,2,646,6,0
16141,335.54,1,172,52,0
16143,2485.89,7,1092,4,0
16145,3005.9500000000003,8,2147,23,0
16146,212.25,1,117,83,0
16147,2023.91,4,1149,35,0
16148,310.3,1,178,71,0
16149,141.70000000000002,1,290,64,0
16150,2342.57,6,1117,7,0
16153,3309.26,6,2620,55,0
16155,796.9,5,495,16,0
16156,3096.14,11,1932,17,0
16158,628.32,9,182,157,1
16159,884.59,3,399,105,0
16161,7256.24,25,3781,3,0
16163,1992.98,5,576,0,0
16165,79.9,1,2,140,1
16166,435.83,2,173,63,0
16167,1386.12,5,1494,49,0
16168,6848.87,40,3207,4,0
16170,4983.95,14,4286,30,0
16172,744.34,3,632,108,0
16174,1237.2,4,780,126,0
16175,798.85,3,399,106,0
16176,2052.69,4,952,56,0
16177,1915.36,7,926,71,0
16178,414.7,1,210,36,0
16180,5995.69,5,3946,113,0
16182,3354.0,5,2096,73,0
16183,739.1,3,238,29,0
16185,115.31,1,61,199,1
16186,5019.17,15,3805,7,0
16188,105.8,1,56,43,0
16190,2508.4700000000003,7,1143,29,0
16191,10507.5,11,6009,10,0
16192,351.3,1,208,370,1
16193,315.98,1,160,45,0
16194,308.6,1,140,10,0
16195,323.25,1,123,358,1
16196,93.3,1,26,123,0
16197,2016.71,9,1420,104,0
16198,629.36,1,255,72,0
16199,942.75,7,321,27,0
16200,4562.83,10,2566,17,0
16201,248.65,1,135,50,0
16202,2136.72,8,1116,52,0
16203,521.64,3,345,7,0
16204,538.53,2,455,15,0
16205,1069.23,3,938,31,0
16206,2065.26,9,1112,22,0
16208,2776.19,8,1208,29,0
16209,1884.16,4,716,17,0
16210,17403.21,19,6704,3,0
16211,543.5699999999999,2,365,56,0
16212,603.37,2,327,253,1
16214,975.5,1,888,70,0
16218,1355.29,7,1149,8,0
16219,40.8,1,48,135,1
16221,1370.65,7,798,2,0
16222,498.5,1,138,356,1
16223,1102.35,2,651,9,0
16224,321.24,1,439,22,0
16225,1771.09,10,792,37,0
16226,417.05,2,329,13,0
16227,713.0,2,346,129,0
16228,890.8100000000001,3,561,20,0
16229,1857.26,4,974,16,0
16231,1078.22,4,564,14,0
16232,1722.09,3,1299,55,0
16233,1429.03,7,515,1,0
16234,333.18,3,170,111,0
16235,1186.4,4,458,10,0
16237,136.65,1,57,72,0
16238,63.66,1,85,57,0
16239,1078.0,4,464,17,0
16241,1721.44,4,924,4,0
16242,3871.19,7,1973,16,0
16244,1056.63,1,619,7,0
16246,827.25,2,338,94,0
16250,401.94,2,168,8,0
16251,128.31,1,44,147,1
16252,295.09000000000003,1,158,17,0
16253,3626.29,5,2828,55,0
16254,985.14,3,549,13,0
16255,2286.89,8,1283,0,0
16256,876.9399999999999,2,1009,128,0
16258,6739.01,10,4206,22,0
16259,361.94,3,162,45,0
16261,312.62,2,153,21,0
16262,755.15,1,446,13,0
16263,351.01,1,200,58,0
16264,837.53,2,632,73,0
16265,1488.17,3,568,21,0
16266,896.06,7,393,58,0
16267,186.66,1,198,226,1
16269,717.57,1,579,72,0
16271,2033.78,5,1361,92,0
16273,336.04,2,46,283,1
16274,357.95,1,155,8,0
16275,1591.24,2,932,109,0
16276,1818.79,2,1047,114,0
16277,188.69,1,33,368,1
16278,551.46,2,228,115,0
16279,4195.5,6,2637,20,0
16280,238.05,1,101,360,1
16281,1361.96,2,636,58,0
16282,1139.28,2,676,122,0
16283,2833.01,3,1653,53,0
16284,205.8,1,139,28,0
16285,176.9,1,60,281,1
16286,328.95,2,101,112,0
16287,864.48,4,1128,11,0
16288,129.85,1,19,105,0
16289,136.31,1,97,97,0
16290,2069.3,4,1001,99,0
16291,117.72,1,1,317,1
16292,951.51,4,497,15,0
16293,2408.96,6,1040,2,0
16294,126.05,1,54,111,0
16296,1313.67,4,645,261,1
16298,487.5,4,110,32,0
16299,193.65,1,107,112,0
16300,1392.43,3,658,65,0
16301,107.33,1,41,371,1
16303,2567.64,4,1200,27,0
16304,381.66,1,228,329,1
16306,560.55,2,255,2,0
16307,1194.92,3,1123,64,0
16308,2560.0,3,8000,41,0
16310,460.08,2,270,49,0
16312,171.15,1,53,67,0
16314,1491.4,3,636,24,0
16315,176.34,1,68,171,1
16316,2806.0,5,1573,15,0
16317,850.86,2,346,185,1
16320,4590.53,4,2587,88,0
16321,230.9,2,124,261,1
16323,146.16,1,96,212,1
16325,3003.26,9,2270,59,0
16326,1716.03,10,411,18,0
16327,6887.12,11,5969,4,0
16328,310.83,1,141,198,1
16329,1703.07,4,826,62,0
16330,382.42,4,180,59,0
16331,2037.7,6,756,67,0
16332,417.21,4,331,66,0
16334,277.48,1,211,127,0
16335,2774.0,7,1016,186,1
16336,3517.69,4,1473,55,0
16340,976.99,2,844,74,0
16341,1878.92,3,1624,72,0
16343,316.59,1,227,42,0
16344,741.3199999999999,3,688,144,1
16345,623.33,1,331,118,0
16346,224.51,1,289,20,0
16347,2621.76,9,1397,23,0
16348,328.77,1,359,65,0
16350,1137.42,5,532,9,0
16351,3176.13,12,2075,46,0
16353,3323.75,16,1525,4,0
16354,733.71,3,449,14,0
16355,416.35,1,179,10,0
16356,204.1,3,97,11,0
16357,209.49,1,143,16,0
16358,892.1500000000001,1,763,29,0
16359,946.83,7,581,11,0
16362,212.17,1,127,72,0
16365,1766.78,7,631,2,0
16366,1220.83,3,626,217,1
16367,557.91,1,470,18,0
16368,142.78,1,57,70,0
16369,1111.15,4,559,71,0
16371,157.2,1,108,83,0
16372,960.68,3,582,44,0
16373,309.49,2,119,17,0
16374,1298.42,3,560,37,0
16375,104.0,2,74,105,0
16377,632.28,1,1428,252,1
16381,258.7,2,112,30,0
16382,353.1,2,167,43,0
16383,2306.48,5,1145,31,0
16384,774.4499999999999,2,601,64,0
16385,474.72,3,288,1,0
16386,785.39,1,499,22,0
16387,824.19,4,413,30,0
16388,186.05,1,83,288,1
16390,467.5,3,122,171,1
16391,1103.61,4,748,35,0
16392,541.86,2,406,48,0
16393,2515.45,11,1556,4,0
16395,2050.95,9,1443,28,0
16396,137.8,1,80,111,0
16397,127.88,1,50,263,1
16399,233.25,1,192,24,0
16400,2855.51,8,1987,30,0
16401,2750.83,11,2153,14,0
16402,211.8,1,105,4,0
16406,389.61,2,149,85,0
16407,694.72,4,360,24,0
16408,231.93,1,227,226,1
16409,3680.16,7,2400,15,0
16410,130.32,1,348,369,1
16411,695.54,3,411,4,0
16412,495.4,4,238,28,0
16413,266.78000000000003,1,136,10,0
16414,433.46,3,175,66,0
16415,509.09,2,340,218,1
16416,1921.48,6,1538,25,0
16417,35.7,1,6,127,0
16418,426.67,2,292,43,0
16419,515.1899999999999,2,285,212,1
16420,75.0,1,120,31,0
16421,526.27,3,123,11,0
16422,28967.07,59,32665,4,0
16424,309.5,1,124,17,0
16428,660.28,3,595,48,0
16430,817.09,6,204,16,0
16433,200.26,1,108,43,0
16434,1219.49,5,571,81,0
16435,1011.57,3,609,147,1
16436,329.34,3,239,303,1
16437,301.25,2,197,16,0
16439,310.70000000000005,1,74,357,1
16440,216.3,1,90,128,0
16441,653.23,3,311,52,0
16442,282.68,2,137,239,1
16443,162.24,1,96,155,1
16444,3001.91,13,1552,25,0
16445,372.22,3,188,21,0
16447,516.13,2,100,225,1
16448,178.98000000000002,1,101,106,0
16450,1193.81,2,481,219,1
16451,746.1800000000001,2,404,196,1
16452,332.17,2,199,265,1
16453,251.71,2,139,165,1
16454,24.05,2,6,241,1
16455,2543.19,6,2115,6,0
16456,4704.54,9,2577,8,0
16458,2232.6,12,1252,10,0
16459,71.78999999999999,1,59,364,1
16461,1463.8,2,990,225,1
16465,746.24,2,504,55,0
16466,2235.13,8,1017,18,0
16467,2869.16,7,7384,143,0
16468,712.62,2,340,105,0
16469,178.48000000000002,1,72,149,1
16470,1696.21,7,826,31,0
16471,966.03,3,529,28,0
16472,789.6,2,252,69,0
16473,154.72,1,100,9,0
16476,350.35,1,187,66,0
16477,1825.56,5,1217,6,0
16481,453.38,1,201,317,1
16485,1931.03,4,919,67,0
16486,134.36,1,24,172,1
16487,209.4,2,163,212,1
16489,303.7,2,38,15,0
16490,205.41000000000005,1,113,71,0
16491,801.66,1,582,48,0
16492,385.56,1,235,175,1
16493,780.46,3,824,79,0
16496,731.25,3,653,66,0
16497,3729.59,17,1654,48,0
16499,2212.89,6,1237,9,0
16500,443.05,3,263,9,0
16501,1237.23,1,642,18,0
16502,266.5,2,251,255,1
16503,2182.41,7,966,30,0
16507,152.76,1,116,207,1
16508,248.8,1,106,265,1
16510,1851.9,6,984,7,0
16511,868.76,3,370,32,0
16515,1589.17,5,768,14,0
16518,475.05,2,197,56,0
16519,341.18,3,122,0,0
16520,1436.05,4,708,0,0
16521,1148.01,3,1016,50,0
16522,433.36,2,212,70,0
16523,2497.86,7,714,50,0
16524,308.14,2,260,81,0
16525,11555.19,23,7233,1,0
16526,426.85,1,173,219,1
16527,1044.38,1,620,59,0
16529,1556.75,3,553,112,0
16530,48.35,1,17,303,1
16531,1053.74,4,948,16,0
16532,2007.84,2,528,66,0
16534,635.9,1,168,277,1
16535,407.84,2,329,20,0
16537,23.35,1,59,276,1
16538,399.62,3,257,176,1
16539,2343.2,7,838,8,0
16540,226.7,1,114,49,0
16541,424.03,1,173,370,1
16542,137.7,1,96,36,0
16543,292.21,1,317,226,1
16544,376.7000000000001,4,150,154,1
16545,350.52,1,244,10,0
16546,4819.32,4,3818,7,0
16547,111.71,1,113,181,1
16548,30.15,1,6,234,1
16549,9027.55,24,4913,32,0
16550,7136.16,14,4187,3,0
16551,1315.0,4,1106,58,0
16552,95.29,1,39,8,0
16553,10924.19,21,11875,31,0
16554,2004.62,5,944,21,0
16555,1629.79,4,1641,140,0
16556,4698.79,10,2463,10,0
16558,5535.02,19,2711,1,0
16559,185.2,1,73,32,0
16560,2206.9700000000003,6,1103,32,0
16562,223.86,1,264,111,0
16563,3345.02,5,2110,35,0
16564,87.8,1,40,204,1
16565,599.35,3,165,41,0
16568,1020.9,2,366,62,0
16569,1331.03,4,895,266,1
16570,3695.91,10,2180,14,0
16571,2827.05,7,2464,30,0
16574,850.34,2,586,58,0
16576,540.87,2,323,55,0
16577,380.0,1,142,301,1
16578,156.6,1,108,261,1
16579,295.05,1,119,60,0
16583,297.95,2,153,8,0
16584,2227.59,3,1273,67,0
16585,341.59,2,151,228,1
16586,998.83,2,253,79,0
16588,1361.28,4,882,21,0
16589,153.12,1,168,85,0
16590,605.9,2,240,35,0
16592,3694.23,12,2577,10,0
16593,741.11,5,261,25,0
16595,1450.02,4,1043,11,0
16596,329.48,3,130,1,0
16599,172.8,1,159,20,0
16600,1339.89,7,1275,9,0
16601,439.45,2,261,25,0
16602,235.25,1,93,23,0
16604,432.45,2,175,197,1
16605,60.48,1,144,359,1
16606,357.66,2,148,39,0
16607,2359.16,11,1577,34,0
16608,1288.72,2,613,88,0
16611,1655.64,5,827,38,0
16612,2057.77,5,913,14,0
16614,673.6,2,126,37,0
16615,291.5,1,211,261,1
16619,1712.12,3,922,18,0
16620,1579.97,4,1058,24,0
16622,225.4,1,44,178,1
16623,885.79,3,403,36,0
16625,1320.95,4,893,57,0
16628,130.05,2,55,42,0
16630,106.8,1,72,42,0
16631,1892.52,7,775,116,0
16632,406.4,2,256,120,0
16634,1596.71,5,1239,7,0
16635,473.0,1,277,41,0
16636,3802.04,4,2186,73,0
16638,749.8100000000001,6,396,3,0
16639,490.47,1,241,44,0
16640,179.4,1,146,32,0
16641,323.40000000000003,1,198,336,1
16642,389.12,1,296,50,0
16643,435.6,1,284,57,0
16645,160.39,1,117,370,1
16646,678.8,1,1072,84,0
16647,327.84,2,250,77,0
16648,382.14,2,222,90,0
16649,306.58000000000004,1,82,155,1
16650,1397.69,6,1139,55,0
16651,136.2,1,60,221,1
16652,10776.42,9,4194,39,0
16654,1110.2,5,421,3,0
16655,2753.85,7,1646,46,0
16656,8207.37,15,6539,55,0
16658,690.83,6,277,3,0
16660,611.9000000000001,3,420,57,0
16661,986.63,4,385,175,1
16662,163.8,1,36,29,0
16663,165.0,1,100,364,1
16664,109.2,1,24,204,1
16666,106.96,1,134,256,1
16668,555.7,7,455,22,0
16670,3934.25,9,1978,28,0
16673,188.83,1,101,314,1
16675,608.86,2,296,76,0
16676,769.78,2,291,37,0
16677,880.62,2,457,46,0
16679,663.31,3,247,1,0
16680,637.75,2,283,163,1
16681,151.5,1,85,276,1
16683,320.25,1,190,168,1
16684,80489.21,27,54555,14,0
16686,2008.09,9,1480,24,0
16687,157.63,1,141,25,0
16690,127.45,2,71,28,0
16691,178.83,2,92,53,0
16692,638.6999999999999,2,726,43,0
16693,717.45,3,484,46,0
16694,98.3,1,26,358,1
16695,193.15,2,185,196,1
16699,994.6,7,640,15,0
16700,4091.16,13,2858,1,0
16701,4518.43,13,4653,58,0
16702,1110.83,4,692,50,0
16704,695.66,2,455,253,1
16705,29480.061,22,16826,35,0
16707,551.11,4,402,35,0
16709,6057.59,9,2425,14,0
16710,3866.05,13,2563,3,0
16711,1217.45,4,379,14,0
16712,621.5600000000001,2,344,36,0
16713,7637.56,18,4407,1,0
16714,368.27,1,239,305,1
16715,323.8,1,532,197,1
16716,1248.48,1,792,265,1
16717,3127.85,9,1360,1,0
16718,3023.78,5,1930,4,0
16719,2182.88,8,1332,3,0
16720,640.24,2,297,11,0
16722,4258.27,11,3579,1,0
16723,712.48,2,603,78,0
16724,147.35,1,69,39,0
16725,1101.09,8,490,6,0
16726,706.39,2,379,18,0
16727,1164.6,3,932,27,0
16731,174.05,1,127,283,1
16732,3783.89,3,2097,38,0
16733,259.68,1,112,164,1
16735,3970.0,9,2708,28,0
16736,2956.56,5,1050,140,0
16737,417.6,1,288,212,1
16739,463.43,1,219,171,1
16740,236.81,1,116,30,0
16741,173.06,1,81,260,1
16742,2387.71,13,2599,127,0
16743,2015.17,7,1691,91,0
16746,11368.74,24,7241,18,0
16748,2121.43,9,1247,23,0
16749,4387.08,2,2078,226,1
16752,207.5,1,54,7,0
16754,65500.07,29,63551,7,0
16755,1403.75,4,935,102,0
16756,1072.97,6,601,39,0
16757,163.65,1,99,44,0
16760,228.0,1,168,65,0
16763,352.85,1,173,373,1
16765,420.75,1,307,17,0
16767,2493.2,4,2686,53,0
16768,1230.03,6,581,18,0
16769,761.36,3,218,113,0
16770,1162.03,5,656,7,0
16771,1720.79,5,825,92,0
16772,3723.55,3,689,58,0
16773,249.65,2,81,71,0
16774,932.93,4,463,58,0
16775,1361.23,6,580,2,0
16776,231.57,1,188,50,0
16777,1081.41,3,411,48,0
16779,22638.52,32,14301,1,0
16780,180.36,1,84,42,0
16781,623.0,2,192,7,0
16782,8158.51,26,3573,0,0
16783,391.95,1,163,71,0
16784,788.93,4,472,11,0
16785,533.78,1,313,44,0
16786,51.84,1,72,28,0
16787,1035.43,4,474,32,0
16788,1352.82,3,674,39,0
16791,2316.91,8,1111,18,0
16792,513.08,3,280,18,0
16794,868.1999999999999,5,665,15,0
16795,2077.51,3,1220,0,0
16797,1827.77,5,909,28,0
16798,848.71,3,209,189,1
16799,495.98,2,176,67,0
16802,582.61,2,369,314,1
16805,636.65,3,583,212,1
16807,1002.29,3,655,105,0
16809,812.74,4,441,67,0
16810,532.5,1,258,55,0
16812,1912.65,3,1035,13,0
16814,5990.61,16,2297,4,0
16815,410.97,2,238,88,0
16817,1200.15,5,743,3,0
16819,182.59,2,253,100,0
16821,113.35,1,13,16,0
16822,181.39,1,171,321,1
16823,1901.71,6,1032,22,0
16824,225.6,1,154,28,0
16825,1051.71,3,731,13,0
16827,392.13,5,125,28,0
16829,316.1,1,116,23,0
16830,881.59,3,435,77,0
16831,91.8,1,48,199,1
16832,218.46,2,146,63,0
16833,1302.51,2,438,74,0
16834,485.5,1,402,309,1
16835,1357.56,5,454,8,0
16836,530.5,2,374,41,0
16838,570.76,2,324,165,1
16839,5716.14,11,2552,4,0
16840,139.85,2,117,238,1
16841,2136.24,6,1228,63,0
16843,9374.86,19,8343,57,0
16844,614.34,2,281,197,1
16845,253.88,1,167,253,1
16846,628.09,2,382,212,1
16847,421.4500000000001,1,177,253,1
16848,1130.2,3,598,11,0
16854,1408.96,2,997,52,0
16856,323.09000000000003,2,159,52,0
16857,352.8,1,168,77,0
16858,4292.59,10,1435,3,0
16859,1184.6,5,1072,51,0
16860,1610.62,3,625,87,0
16861,772.83,3,476,25,0
16862,662.33,4,513,182,1
16863,495.72,2,336,1,0
16864,409.25,2,283,69,0
16865,130.95,1,157,36,0
16867,76.74000000000001,1,58,324,1
16868,393.39,3,116,29,0
16870,450.16,1,278,104,0
16872,533.11,3,479,62,0
16873,7493.77,6,4761,64,0
16874,217.74,1,81,14,0
16875,2139.0,6,1030,72,0
16876,136.01,1,181,38,0
16880,321.78,1,158,128,0
16883,2119.86,18,976,6,0
16884,644.08,2,201,191,1
16885,239.23,1,192,20,0
16886,134.0,1,48,91,0
16887,465.84,2,267,35,0
16888,437.15,3,147,35,0
16889,952.23,3,691,32,0
16890,285.41,3,243,111,0
16891,1247.12,7,491,6,0
16892,236.56,2,131,189,1
16893,255.84,2,120,1,0
16894,1324.06,3,507,137,0
16895,902.28,4,331,73,0
16896,103.95,1,18,190,1
16898,507.56,3,386,3,0
16899,439.46,2,296,13,0
16901,204.26,1,42,364,1
16903,689.04,2,485,15,0
16904,1378.1,7,775,2,0
16905,1931.72,11,651,6,0
16906,869.03,3,332,63,0
16907,726.25,5,234,0,0
16908,252.59,1,61,357,1
16911,255.25,2,161,270,1
16912,1904.93,4,664,56,0
16913,310.47,2,147,286,1
16915,921.5,5,58,21,0
16916,547.14,3,324,7,0
16917,1466.31,1,561,267,1
16918,2144.47,10,1348,57,0
16919,2529.46,14,1012,3,0
16920,355.45,1,81,46,0
16921,276.88,2,128,77,0
16922,611.08,1,281,207,1
16923,6130.75,13,2852,10,0
16925,125.65,1,123,175,1
16926,1191.1,5,202,6,0
16928,1265.63,13,641,8,0
16931,629.4,3,305,4,0
16932,278.77,2,142,58,0
16933,2618.02,7,1259,24,0
16934,1160.06,4,540,18,0
16935,535.1,3,278,16,0
16936,288.49,1,169,20,0
16937,202.1,1,126,134,0
16938,4306.8,5,2544,16,0
16939,449.0,3,232,123,0
16940,3377.78,5,2334,85,0
16941,33.0,1,12,246,1
16943,482.76,2,2,174,1
16944,101.36,1,27,244,1
16945,4202.66,14,3164,28,0
16946,1222.04,5,509,18,0
16947,548.73,4,343,97,0
16948,433.75,4,477,64,0
16950,2605.81,8,1848,2,0
16952,631.17,3,252,76,0
16954,3996.8,11,3032,14,0
16955,790.74,4,557,3,0
16958,809.44,1,561,70,0
16960,1536.38,5,1211,25,0
16961,560.39,2,357,23,0
16962,251.04,1,158,44,0
16964,207.85,2,49,368,1
16970,71.4,1,12,261,1
16972,786.25,2,190,17,0
16973,127.0,1,60,21,0
16974,365.5,2,70,157,1
16975,926.12,3,586,58,0
16977,496.0,4,142,30,0
16978,424.55,2,119,301,1
16979,1007.74,3,586,18,0
16980,394.37,1,251,63,0
16983,1778.97,5,1129,4,0
16984,6273.45,7,2907,39,0
16985,5459.04,13,1271,11,0
16986,3015.55,9,1499,80,0
16987,910.85,4,277,11,0
16988,256.55,1,115,14,0
16990,165.0,1,100,57,0
16991,1041.21,1,793,56,0
16992,3862.19,8,1201,22,0
16993,1950.95,2,285,98,0
16996,666.6500000000001,3,375,17,0
16998,107.0,1,28,79,0
17000,406.3,2,305,31,0
17001,2651.23,8,1618,11,0
17002,1077.82,4,586,78,0
17003,830.16,4,495,37,0
17004,1012.22,2,462,27,0
17005,742.36,2,787,105,0
17006,854.54,4,301,27,0
17007,230.17,1,120,72,0
17008,81.36,1,24,64,0
17009,242.06,1,336,186,1
17011,400.8,2,606,282,1
17012,384.16,1,268,360,1
17016,552.4,1,309,211,1
17017,5416.349999999999,13,3918,0,0
17018,1367.6,4,280,22,0
17019,2739.59,8,1816,3,0
17020,935.62,2,860,177,1
17021,1182.22,6,992,77,0
17022,189.0,1,72,67,0
17023,800.18,3,530,52,0
17025,1152.87,4,789,8,0
17026,54.15,2,35,4,0
17027,436.82,3,232,81,0
17028,1593.83,3,856,216,1
17029,1421.3,5,865,17,0
17031,2393.5,4,1360,13,0
17032,3004.6,8,1695,182,1
17033,302.65000000000003,1,121,32,0
17034,538.4,2,290,44,0
17035,180.06,2,98,226,1
17036,176.9,1,76,18,0
17038,630.77,1,507,50,0
17039,1954.99,1,689,239,1
17040,13.52,1,8,185,1
17041,604.71,3,386,32,0
17043,881.37,4,626,10,0
17044,11013.82,11,5218,9,0
17045,488.24,2,188,11,0
17046,1264.05,4,1126,79,0
17047,1188.33,3,651,66,0
17048,1146.33,4,583,72,0
17049,4287.5,10,1600,10,0
17050,1462.95,5,837,10,0
17051,467.25,3,329,81,0
17055,239.55,1,87,80,0
17056,128.60000000000002,1,26,373,1
17057,294.74,1,129,231,1
17059,2507.49,5,1729,4,0
17062,669.85,4,492,0,0
17063,2177.39,6,1129,42,0
17065,194.7,2,82,272,1
17066,228.34,1,93,361,1
17067,454.54,3,322,359,1
17068,4608.94,27,2271,3,0
17069,3084.58,6,1827,8,0
17070,133.18,1,101,45,0
17071,1372.17,4,738,16,0
17072,282.05,1,218,260,1
17074,203.05,1,19,197,1
17075,1407.61,6,495,64,0
17076,401.67,3,219,27,0
17077,306.0,1,36,213,1
17080,669.91,5,403,14,0
17081,674.23,4,311,30,0
17082,2728.18,4,1477,29,0
17083,2644.01,6,1183,44,0
17084,2253.22,1,1476,31,0
17085,6324.76,23,2817,11,0
17087,221.53,1,113,372,1
17089,128.45,1,35,21,0
17090,1105.53,6,441,9,0
17091,3983.34,11,2099,2,0
17092,3817.18,7,2670,72,0
17093,235.88,1,114,227,1
17094,100.2,1,60,58,0
17095,1248.09,4,1077,65,0
17096,2737.05,7,1232,18,0
17097,386.03,2,201,0,0
17098,591.0699999999999,3,125,16,0
17099,582.17,1,317,168,1
17101,885.3199999999999,3,360,29,0
17103,424.3,1,471,357,1
17104,474.03,1,149,58,0
17106,491.23,1,156,24,0
17107,5259.99,4,2707,32,0
17108,174.95,1,31,298,1
17109,410.42,2,200,41,0
17110,347.4,2,92,155,1
17111,227.97,1,299,60,0
17112,205.17,1,134,137,1
17113,2322.59,6,915,209,1
17115,1923.99,4,513,183,1
17116,389.78,1,392,283,1
17121,314.74,1,106,37,0
17122,432.18,3,288,23,0
17123,631.87,2,430,74,0
17126,1065.69,4,676,16,0
17127,1155.0300000000002,5,340,63,0
17129,31.85,1,5,155,1
17132,1272.8,2,980,87,0
17133,9730.09,5,7377,109,0
17134,212.1,1,46,77,0
17135,814.43,4,698,6,0
17136,231.68,1,256,297,1
17137,1133.63,6,697,51,0
17138,4036.77,6,1898,24,0
17139,8915.99,13,4677,24,0
17141,754.33,4,436,53,0
17142,704.75,3,242,39,0
17143,924.11,2,330,52,0
17145,3120.91,4,2591,147,1
17146,5110.46,10,1980,70,0
17147,1485.36,5,426,87,0
17149,143.10000000000002,1,18,86,0
17150,1375.65,6,403,11,0
17151,231.90000000000003,1,42,370,1
17152,327.0,1,60,60,0
17155,640.76,5,745,162,1
17156,591.87,1,391,126,0
17157,4832.9,17,1920,115,0
17158,713.03,2,369,182,1
17159,560.71,2,237,112,0
17160,6691.13,11,5534,9,0
17161,856.01,1,537,79,0
17163,406.68,2,465,80,0
17165,1635.64,5,688,16,0
17167,867.11,3,429,14,0
17168,400.2,1,220,133,0
17169,320.95,1,145,213,1
17170,178.68,2,152,9,0
17171,159.68,1,40,296,1
17172,638.81,2,735,65,0
17176,596.1899999999999,2,406,161,1
17177,119.5,1,40,140,1
17178,436.71,1,101,366,1
17179,795.47,3,335,17,0
17180,1460.95,7,1145,57,0
17181,225.45,2,243,8,0
17182,321.3,2,54,57,0
17184,198.41000000000005,2,73,204,1
17185,229.46,3,119,226,1
17187,263.76,1,282,161,1
17188,2118.7000000000003,6,1241,81,0
17189,573.23,3,377,195,1
17190,1298.3,5,2064,38,0
17191,2740.92,11,1369,3,0
17192,77.83,1,46,171,1
17193,610.74,2,414,21,0
17194,549.88,1,301,165,1
17195,562.98,1,486,290,1
17196,352.9,1,168,62,0
17198,521.66,2,242,0,0
17199,145.12,1,304,217,1
17200,356.71,4,367,22,0
17201,899.41,3,807,158,1
17202,160.65,1,55,55,0
17203,2012.03,4,1756,23,0
