Customer ID,TotalPrice,TotalOrders,TotalItems,DaysSinceLastPurchase
16519,341.18,3,122,0
16520,1436.05,4,708,0
16521,1148.01,3,1016,50
16522,433.36,2,212,70
16523,2497.86,7,714,50
16524,308.14,2,260,81
16525,11555.19,23,7233,1
16526,426.85,1,173,219
16527,1044.38,1,620,59
16529,1556.75,3,553,112
16530,48.35,1,17,303
16531,1053.74,4,948,16
16532,2007.84,2,528,66
16534,635.9,1,168,277
16535,407.84,2,329,20
16537,23.35,1,59,276
16538,399.62,3,257,176
16539,2343.2,7,838,8
16540,226.7,1,114,49
16541,424.03,1,173,370
16542,137.7,1,96,36
16543,292.21,1,317,226
16544,376.7000000000001,4,150,154
16545,350.52,1,244,10
16546,4819.32,4,3818,7
16547,111.71,1,113,181
16548,30.15,1,6,234
16549,9027.55,24,4913,32
16550,7136.16,14,4187,3
16551,1315.0,4,1106,58
16552,95.29,1,39,8
16553,10924.19,21,11875,31
16554,2004.62,5,944,21
16555,1629.79,4,1641,140
16556,4698.79,10,2463,10
16558,5535.02,19,2711,1
16559,185.2,1,73,32
16560,2206.9700000000003,6,1103,32
16562,223.86,1,264,111
16563,3345.02,5,2110,35
16564,87.8,1,40,204
16565,599.35,3,165,41
16568,1020.9,2,366,62
16569,1331.03,4,895,266
16570,3695.91,10,2180,14
16571,2827.05,7,2464,30
16574,850.34,2,586,58
16576,540.87,2,323,55
16577,380.0,1,142,301
16578,156.6,1,108,261
16579,295.05,1,119,60
16583,297.95,2,153,8
16584,2227.59,3,1273,67
16585,341.59,2,151,228
16586,998.83,2,253,79
16588,1361.28,4,882,21
16589,153.12,1,168,85
16590,605.9,2,240,35
16592,3694.23,12,2577,10
16593,741.11,5,261,25
16595,1450.02,4,1043,11
16596,329.48,3,130,1
16599,172.8,1,159,20
16600,1339.89,7,1275,9
16601,439.45,2,261,25
16602,235.25,1,93,23
16604,432.45,2,175,197
16605,60.48,1,144,359
16606,357.66,2,148,39
16607,2359.16,11,1577,34
16608,1288.72,2,613,88
16611,1655.64,5,827,38
16612,2057.77,5,913,14
16614,673.6,2,126,37
16615,291.5,1,211,261
16619,1712.12,3,922,18
16620,1579.97,4,1058,24
16622,225.4,1,44,178
16623,885.79,3,403,36
16625,1320.95,4,893,57
16628,130.05,2,55,42
16630,106.8,1,72,42
16631,1892.52,7,775,116
16632,406.4,2,256,120
16634,1596.71,5,1239,7
16635,473.0,1,277,41
16636,3802.04,4,2186,73
16638,749.8100000000001,6,396,3
16639,490.47,1,241,44
16640,179.4,1,146,32
16641,323.40000000000003,1,198,336
16642,389.12,1,296,50
16643,435.6,1,284,57
16645,160.39,1,117,370
16646,678.8,1,1072,84
16647,327.84,2,250,77
16648,382.14,2,222,90
16649,306.58000000000004,1,82,155
16650,1397.69,6,1139,55
16651,136.2,1,60,221
16652,10776.42,9,4194,39
16654,1110.2,5,421,3
16655,2753.85,7,1646,46
16656,8207.37,15,6539,55
16658,690.83,6,277,3
16660,611.9000000000001,3,420,57
16661,986.63,4,385,175
16662,163.8,1,36,29
16663,165.0,1,100,364
16664,109.2,1,24,204
16666,106.96,1,134,256
16668,555.7,7,455,22
16670,3934.25,9,1978,28
16673,188.83,1,101,314
16675,608.86,2,296,76
16676,769.78,2,291,37
16677,880.62,2,457,46
16679,663.31,3,247,1
16680,637.75,2,283,163
16681,151.5,1,85,276
16683,320.25,1,190,168
16684,80489.21,27,54555,14
16686,2008.09,9,1480,24
16687,157.63,1,141,25
16690,127.45,2,71,28
16691,178.83,2,92,53
16692,638.6999999999999,2,726,43
16693,717.45,3,484,46
16694,98.3,1,26,358
16695,193.15,2,185,196
16699,994.6,7,640,15
16700,4091.16,13,2858,1
16701,4518.43,13,4653,58
16702,1110.83,4,692,50
16704,695.66,2,455,253
16705,29480.061,22,16826,35
16707,551.11,4,402,35
16709,6057.59,9,2425,14
16710,3866.05,13,2563,3
16711,1217.45,4,379,14
16712,621.5600000000001,2,344,36
16713,7637.56,18,4407,1
16714,368.27,1,239,305
16715,323.8,1,532,197
16716,1248.48,1,792,265
16717,3127.85,9,1360,1
16718,3023.78,5,1930,4
16719,2182.88,8,1332,3
16720,640.24,2,297,11
16722,4258.27,11,3579,1
16723,712.48,2,603,78
16724,147.35,1,69,39
16725,1101.09,8,490,6
16726,706.39,2,379,18
16727,1164.6,3,932,27
16731,174.05,1,127,283
16732,3783.89,3,2097,38
16733,259.68,1,112,164
16735,3970.0,9,2708,28
16736,2956.56,5,1050,140
16737,417.6,1,288,212
16739,463.43,1,219,171
16740,236.81,1,116,30
16741,173.06,1,81,260
16742,2387.71,13,2599,127
16743,2015.17,7,1691,91
16746,11368.74,24,7241,18
16748,2121.43,9,1247,23
16749,4387.08,2,2078,226
16752,207.5,1,54,7
16754,65500.07,29,63551,7
16755,1403.75,4,935,102
16756,1072.97,6,601,39
16757,163.65,1,99,44
16760,228.0,1,168,65
16763,352.85,1,173,373
16765,420.75,1,307,17
16767,2493.2,4,2686,53
16768,1230.03,6,581,18
16769,761.36,3,218,113
16770,1162.03,5,656,7
16771,1720.79,5,825,92
16772,3723.55,3,689,58
16773,249.65,2,81,71
16774,932.93,4,463,58
16775,1361.23,6,580,2
16776,231.57,1,188,50
16777,1081.41,3,411,48
16779,22638.52,32,14301,1
16780,180.36,1,84,42
16781,623.0,2,192,7
16782,8158.51,26,3573,0
16783,391.95,1,163,71
16784,788.93,4,472,11
16785,533.78,1,313,44
16786,51.84,1,72,28
16787,1035.43,4,474,32
16788,1352.82,3,674,39
16791,2316.91,8,1111,18
16792,513.08,3,280,18
16794,868.1999999999999,5,665,15
16795,2077.51,3,1220,0
16797,1827.77,5,909,28
16798,848.71,3,209,189
16799,495.98,2,176,67
16802,582.61,2,369,314
16805,636.65,3,583,212
16807,1002.29,3,655,105
16809,812.74,4,441,67
16810,532.5,1,258,55
16812,1912.65,3,1035,13
16814,5990.61,16,2297,4
16815,410.97,2,238,88
16817,1200.15,5,743,3
16819,182.59,2,253,100
16821,113.35,1,13,16
16822,181.39,1,171,321
16823,1901.71,6,1032,22
16824,225.6,1,154,28
16825,1051.71,3,731,13
16827,392.13,5,125,28
16829,316.1,1,116,23
16830,881.59,3,435,77
16831,91.8,1,48,199
16832,218.46,2,146,63
16833,1302.51,2,438,74
16834,485.5,1,402,309
16835,1357.56,5,454,8
16836,530.5,2,374,41
16838,570.76,2,324,165
16839,5716.14,11,2552,4
16840,139.85,2,117,238
16841,2136.24,6,1228,63
16843,9374.86,19,8343,57
16844,614.34,2,281,197
16845,253.88,1,167,253
16846,628.09,2,382,212
16847,421.4500000000001,1,177,253
16848,1130.2,3,598,11
16854,1408.96,2,997,52
16856,323.09000000000003,2,159,52
16857,352.8,1,168,77
16858,4292.59,10,1435,3
16859,1184.6,5,1072,51
16860,1610.62,3,625,87
16861,772.83,3,476,25
16862,662.33,4,513,182
16863,495.72,2,336,1
16864,409.25,2,283,69
16865,130.95,1,157,36
16867,76.74000000000001,1,58,324
16868,393.39,3,116,29
16870,450.16,1,278,104
16872,533.11,3,479,62
16873,7493.77,6,4761,64
16874,217.74,1,81,14
16875,2139.0,6,1030,72
16876,136.01,1,181,38
16880,321.78,1,158,128
16883,2119.86,18,976,6
16884,644.08,2,201,191
16885,239.23,1,192,20
16886,134.0,1,48,91
16887,465.84,2,267,35
16888,437.15,3,147,35
16889,952.23,3,691,32
16890,285.41,3,243,111
16891,1247.12,7,491,6
16892,236.56,2,131,189
16893,255.84,2,120,1
16894,1324.06,3,507,137
16895,902.28,4,331,73
16896,103.95,1,18,190
16898,507.56,3,386,3
16899,439.46,2,296,13
16901,204.26,1,42,364
16903,689.04,2,485,15
16904,1378.1,7,775,2
16905,1931.72,11,651,6
16906,869.03,3,332,63
16907,726.25,5,234,0
16908,252.59,1,61,357
16911,255.25,2,161,270
16912,1904.93,4,664,56
16913,310.47,2,147,286
16915,921.5,5,58,21
16916,547.14,3,324,7
16917,1466.31,1,561,267
16918,2144.47,10,1348,57
16919,2529.46,14,1012,3
16920,355.45,1,81,46
16921,276.88,2,128,77
16922,611.08,1,281,207
16923,6130.75,13,2852,10
16925,125.65,1,123,175
16926,1191.1,5,202,6
16928,1265.63,13,641,8
16931,629.4,3,305,4
16932,278.77,2,142,58
16933,2618.02,7,1259,24
16934,1160.06,4,540,18
16935,535.1,3,278,16
16936,288.49,1,169,20
16937,202.1,1,126,134
16938,4306.8,5,2544,16
16939,449.0,3,232,123
16940,3377.78,5,2334,85
16941,33.0,1,12,246
16943,482.76,2,2,174
16944,101.36,1,27,244
16945,4202.66,14,3164,28
16946,1222.04,5,509,18
16947,548.73,4,343,97
16948,433.75,4,477,64
16950,2605.81,8,1848,2
16952,631.17,3,252,76
16954,3996.8,11,3032,14
16955,790.74,4,557,3
16958,809.44,1,561,70
16960,1536.38,5,1211,25
16961,560.39,2,357,23
16962,251.04,1,158,44
16964,207.85,2,49,368
16970,71.4,1,12,261
16972,786.25,2,190,17
16973,127.0,1,60,21
16974,365.5,2,70,157
16975,926.12,3,586,58
16977,496.0,4,142,30
16978,424.55,2,119,301
16979,1007.74,3,586,18
16980,394.37,1,251,63
16983,1778.97,5,1129,4
16984,6273.45,7,2907,39
16985,5459.04,13,1271,11
16986,3015.55,9,1499,80
16987,910.85,4,277,11
16988,256.55,1,115,14
16990,165.0,1,100,57
16991,1041.21,1,793,56
16992,3862.19,8,1201,22
16993,1950.95,2,285,98
16996,666.6500000000001,3,375,17
16998,107.0,1,28,79
17000,406.3,2,305,31
17001,2651.23,8,1618,11
17002,1077.82,4,586,78
17003,830.16,4,495,37
17004,1012.22,2,462,27
17005,742.36,2,787,105
17006,854.54,4,301,27
17007,230.17,1,120,72
17008,81.36,1,24,64
17009,242.06,1,336,186
17011,400.8,2,606,282
17012,384.16,1,268,360
17016,552.4,1,309,211
17017,5416.349999999999,13,3918,0
17018,1367.6,4,280,22
17019,2739.59,8,1816,3
17020,935.62,2,860,177
17021,1182.22,6,992,77
17022,189.0,1,72,67
17023,800.18,3,530,52
17025,1152.87,4,789,8
17026,54.15,2,35,4
17027,436.82,3,232,81
17028,1593.83,3,856,216
17029,1421.3,5,865,17
17031,2393.5,4,1360,13
17032,3004.6,8,1695,182
17033,302.65000000000003,1,121,32
17034,538.4,2,290,44
17035,180.06,2,98,226
17036,176.9,1,76,18
17038,630.77,1,507,50
17039,1954.99,1,689,239
17040,13.52,1,8,185
17041,604.71,3,386,32
17043,881.37,4,626,10
17044,11013.82,11,5218,9
17045,488.24,2,188,11
17046,1264.05,4,1126,79
17047,1188.33,3,651,66
17048,1146.33,4,583,72
17049,4287.5,10,1600,10
17050,1462.95,5,837,10
17051,467.25,3,329,81
17055,239.55,1,87,80
17056,128.60000000000002,1,26,373
17057,294.74,1,129,231
17059,2507.49,5,1729,4
17062,669.85,4,492,0
17063,2177.39,6,1129,42
17065,194.7,2,82,272
17066,228.34,1,93,361
17067,454.54,3,322,359
17068,4608.94,27,2271,3
17069,3084.58,6,1827,8
17070,133.18,1,101,45
17071,1372.17,4,738,16
17072,282.05,1,218,260
17074,203.05,1,19,197
17075,1407.61,6,495,64
17076,401.67,3,219,27
17077,306.0,1,36,213
17080,669.91,5,403,14
17081,674.23,4,311,30
17082,2728.18,4,1477,29
17083,2644.01,6,1183,44
17084,2253.22,1,1476,31
17085,6324.76,23,2817,11
17087,221.53,1,113,372
17089,128.45,1,35,21
17090,1105.53,6,441,9
17091,3983.34,11,2099,2
17092,3817.18,7,2670,72
17093,235.88,1,114,227
17094,100.2,1,60,58
17095,1248.09,4,1077,65
17096,2737.05,7,1232,18
17097,386.03,2,201,0
17098,591.0699999999999,3,125,16
17099,582.17,1,317,168
17101,885.3199999999999,3,360,29
17103,424.3,1,471,357
17104,474.03,1,149,58
17106,491.23,1,156,24
17107,5259.99,4,2707,32
17108,174.95,1,31,298
17109,410.42,2,200,41
17110,347.4,2,92,155
17111,227.97,1,299,60
17112,205.17,1,134,137
17113,2322.59,6,915,209
17115,1923.99,4,513,183
17116,389.78,1,392,283
17121,314.74,1,106,37
17122,432.18,3,288,23
17123,631.87,2,430,74
17126,1065.69,4,676,16
17127,1155.0300000000002,5,340,63
17129,31.85,1,5,155
17132,1272.8,2,980,87
17133,9730.09,5,7377,109
17134,212.1,1,46,77
17135,814.43,4,698,6
17136,231.68,1,256,297
17137,1133.63,6,697,51
17138,4036.77,6,1898,24
17139,8915.99,13,4677,24
17141,754.33,4,436,53
17142,704.75,3,242,39
17143,924.11,2,330,52
17145,3120.91,4,2591,147
17146,5110.46,10,1980,70
17147,1485.36,5,426,87
17149,143.10000000000002,1,18,86
17150,1375.65,6,403,11
17151,231.90000000000003,1,42,370
17152,327.0,1,60,60
17155,640.76,5,745,162
17156,591.87,1,391,126
17157,4832.9,17,1920,115
17158,713.03,2,369,182
17159,560.71,2,237,112
17160,6691.13,11,5534,9
17161,856.01,1,537,79
17163,406.68,2,465,80
17165,1635.64,5,688,16
17167,867.11,3,429,14
17168,400.2,1,220,133
17169,320.95,1,145,213
17170,178.68,2,152,9
17171,159.68,1,40,296
17172,638.81,2,735,65
17176,596.1899999999999,2,406,161
17177,119.5,1,40,140
17178,436.71,1,101,366
17179,795.47,3,335,17
17180,1460.95,7,1145,57
17181,225.45,2,243,8
17182,321.3,2,54,57
17184,198.41000000000005,2,73,204
17185,229.46,3,119,226
17187,263.76,1,282,161
17188,2118.7000000000003,6,1241,81
17189,573.23,3,377,195
17190,1298.3,5,2064,38
17191,2740.92,11,1369,3
17192,77.83,1,46,171
17193,610.74,2,414,21
17194,549.88,1,301,165
17195,562.98,1,486,290
17196,352.9,1,168,62
17198,521.66,2,242,0
17199,145.12,1,304,217
17200,356.71,4,367,22
17201,899.41,3,807,158
17202,160.65,1,55,55
17203,2012.03,4,1756,23
17204,3940.13,5,2005,9
17205,615.27,2,1330,51
17207,303.22,1,241,287
17208,115.35,1,103,30
17209,611.6,3,731,284
17210,253.37,1,243,27
17211,1729.43,6,1022,4
17212,567.5600000000001,2,580,93
17213,2401.07,7,1003,1
17215,186.15,1,104,99
17216,65.05,1,22,189
17217,104.5,1,71,254
17218,2231.96,9,1242,3
17219,144.9,1,99,51
17220,1283.5,7,794,52
17221,643.39,3,427,226
17222,1250.86,5,735,112
17223,446.74,2,110,3
17224,100.86,1,65,136
17225,131.15,1,36,216
17226,506.63,2,449,79
17227,1082.71,7,1033,3
17228,1271.15,7,1036,2
17230,6286.54,10,2252,198
17231,4022.72,15,1997,24
17233,369.98,2,167,83
17235,1354.82,7,747,7
17236,1013.13,6,330,45
17237,687.39,2,310,10
17238,4038.45,17,1898,6
17239,806.95,3,365,22
17240,130.6,1,108,231
17241,2744.14,12,865,20
17242,1754.24,3,848,91
17243,12213.01,44,4828,4
17244,871.14,4,803,18
17245,200.18,1,232,324
17246,38.92,2,36,181
17248,227.51,1,79,116
17249,68.03,1,79,63
17251,529.15,2,269,17
17254,198.29,1,146,36
17255,500.72,2,362,25
17256,258.93,3,158,116
17257,192.73,2,188,71
17258,417.3,2,188,31
17259,1285.97,5,748,3
17260,120.95,1,23,46
17261,230.44,1,98,144
17262,1504.26,7,342,1
17264,279.59,1,227,59
17266,207.09,2,91,134
17268,970.25,7,551,80
17269,537.46,1,336,20
17270,604.4,2,421,104
17271,210.39,1,117,371
17273,141.12,1,133,59
17274,465.4,1,194,30
17275,114.52,1,72,18
17276,508.39,1,189,37
17278,25.2,1,16,200
17280,118.86,1,74,73
17281,797.8499999999999,6,295,9
17282,636.25,2,474,91
17283,188.46,1,179,13
17284,1140.58,2,707,24
17285,428.34,2,140,263
17286,241.56,2,253,35
17287,3047.85,16,1542,2
17288,1080.25,4,503,25
17289,1134.98,6,740,11
17290,976.2,6,743,16
17292,271.75,2,131,107
17293,1899.12,8,1094,29
17294,467.79,2,297,304
17296,338.13,1,216,365
17298,459.14,3,467,9
17299,346.97,2,256,74
17300,393.64,2,467,25
17301,132.8,1,80,259
17304,111.5,1,73,169
17305,2135.46,1,1006,283
17306,1151.04,2,2256,28
17307,3999.89,11,3667,30
17308,4511.76,2,5148,28
17309,247.84,2,152,16
17310,1025.1,2,402,22
17311,2181.71,4,1750,27
17314,2376.51,9,1767,28
17315,3358.34,5,1236,10
17316,124.45,1,44,55
17318,164.28,1,60,360
17319,29.1,1,14,304
17320,1695.15,4,758,3
17321,1040.32,4,444,29
17322,922.59,5,631,11
17323,644.52,5,666,42
17324,1311.64,9,693,1
17325,512.77,2,405,45
17326,321.95,2,140,43
17327,152.35,2,59,44
17328,104.7,1,86,308
17329,481.32,3,290,366
17330,59.900000000000006,2,2,179
17332,838.27,5,794,163
17334,328.13,1,251,41
17335,508.0,2,216,18
17336,81.12,1,48,107
17338,5498.64,9,2751,10
17339,119.0,2,36,0
17340,10051.53,8,5243,1
17341,1108.47,3,680,1
17342,1227.54,4,521,14
17343,1066.3,5,398,11
17344,307.54,1,147,363
17345,1066.94,6,1667,10
17346,2646.44,12,1996,8
17348,1316.89,4,1392,72
17349,741.5,4,728,15
17350,619.971,3,421,29
17351,1401.08,9,270,62
17352,36.25,1,15,331
17353,1502.0,2,968,126
17354,1750.4,3,1529,63
17355,285.11,1,257,21
17356,768.25,4,759,189
17358,500.2,3,240,11
17359,156.6,1,76,283
17360,645.59,3,301,20
17361,392.44,2,226,311
17362,711.8100000000001,5,358,35
17363,940.86,3,523,30
17364,7589.24,17,4812,11
17365,3423.42,7,3279,21
17366,1096.24,2,510,67
17368,913.47,6,952,10
17369,979.2,1,1152,90
17371,238.66,3,131,258
17372,3034.88,20,1127,16
17373,520.58,3,330,53
17374,231.34,1,70,30
17375,260.45,1,113,66
17376,250.44,2,158,39
17377,14218.49,60,5513,0
17378,10.95,1,1,9
17380,645.0,3,252,69
17381,19726.76,12,20118,3
17382,836.88,7,432,70
17383,110.7,1,12,88
17384,171.15,1,33,102
17386,126.35,1,53,20
17388,1432.01,7,1499,55
17389,25391.0,27,10270,9
17390,149.3,1,49,55
17392,168.65,1,173,85
17393,381.15,2,238,45
17395,97.5,1,66,143
17396,1476.3,7,414,6
17397,536.77,1,443,51
17400,2547.09,3,1102,216
17401,114.85,1,34,176
17402,2462.33,12,870,4
17403,118.95,1,77,85
17404,15874.3,8,17931,44
17406,2704.63,11,1337,1
17407,552.9,1,426,46
17408,283.44000000000005,2,160,135
17409,7021.66,8,3984,56
17411,646.44,2,302,21
17412,3159.46,10,1866,7
17413,560.14,2,302,39
17414,1471.52,4,4156,58
17416,10405.03,15,4467,28
17417,164.18,1,76,183
17418,206.6,1,232,22
17419,2273.95,8,1211,2
17420,485.6,4,234,8
17421,1059.41,3,807,21
17422,1615.39,5,1285,16
17423,420.54,1,331,28
17426,3040.51,7,2093,87
17428,14562.91,18,8030,3
17429,832.54,2,662,31
17430,469.41,3,325,0
17432,1385.63,7,809,20
17433,266.8,1,120,20
17435,331.35,1,195,46
17436,317.76,3,88,43
17437,373.17,1,284,164
17438,1034.32,4,450,79
17439,325.74,1,370,290
17440,137.16,1,36,184
17441,293.35,1,245,367
17442,2371.74,9,1638,16
17448,14556.97,46,11548,132
17449,2430.29,6,1413,22
17450,52422.3,7,15375,2
17454,1030.41,6,484,97
17456,975.56,2,508,0
17457,4247.11,9,1869,14
17458,213.08,1,112,16
17460,1605.84,12,744,7
17463,661.5,2,395,195
17464,710.98,2,432,157
17465,2542.79,7,1477,60
17467,102.6,1,20,30
17468,57.8,1,68,10
17469,3180.28,12,1517,35
17470,1679.8,7,1168,2
17471,321.65000000000003,1,153,109
17472,224.81,1,96,263
17473,607.0,2,270,43
17474,1047.0,1,200,234
17476,489.86,2,224,30
17477,1144.3,2,225,247
17478,1272.8,2,516,43
17479,389.2600000000001,1,266,267
17480,390.21,1,255,79
17482,778.19,2,241,122
17483,177.69,1,74,49
17484,209.57,2,339,211
17487,160.55,1,37,363
17488,336.5,1,136,276
17490,658.18,2,397,23
17491,2422.2000000000003,8,1617,2
17492,747.85,2,295,113
17493,100.91,1,62,20
17494,54.7,1,26,136
17495,309.16,1,138,25
17496,1141.84,3,596,198
17497,287.25,2,59,25
17499,718.51,1,375,196
17504,6568.09,9,3853,15
17505,1289.64,3,686,185
17508,4191.92,7,2602,16
17510,206.08,1,208,55
17511,84541.17,31,55107,2
17512,2542.83,8,2681,87
17513,645.6,2,186,43
17514,334.18,1,160,304
17515,978.44,5,285,29
17516,189.47,1,111,13
17518,329.42,2,267,60
17519,3265.45,10,2178,3
17521,554.85,2,287,29
17524,394.14,2,272,73
17525,739.2,2,256,32
17526,2970.14,9,1172,0
17529,1240.25,2,790,245
17530,756.51,3,439,0
17531,970.12,2,336,162
17532,65.34,1,30,20
17533,34.8,1,24,69
17534,1445.47,4,757,86
17536,288.33,2,195,55
17539,1226.57,4,747,252
17540,1011.7,4,394,18
17541,124.46,1,46,144
17542,170.95,2,190,276
17543,120.05,1,62,184
17544,960.69,3,439,25
17545,802.58,3,392,25
17547,727.85,2,223,10
17548,627.96,3,436,13
17550,2280.48,6,903,32
17552,2154.88,10,1376,7
17553,2270.0,3,1240,107
17555,574.48,3,398,60
17556,142.77,1,83,14
17557,34.0,1,4,367
17558,259.17,1,54,28
17559,167.62,1,270,147
17560,1040.85,4,953,30
17561,554.72,3,250,25
17563,392.38,2,256,213
17565,131.83,1,67,221
17567,1024.55,2,520,7
17568,382.79,1,283,268
17570,100.0,1,1,16
17571,205.24,1,115,177
17572,496.2600000000001,7,256,8
17575,171.7,1,72,302
17576,5434.13,23,2746,0
17577,348.75,2,179,280
17578,903.87,6,391,109
17579,304.38,1,117,213
17580,329.55,2,136,11
17581,7712.71,20,4045,7
17582,1275.43,4,483,81
17583,135.95,1,55,195
17584,4067.12,4,2006,102
17585,960.23,3,868,80
17586,167.4,1,68,254
17587,181.66,1,68,263
17588,1699.35,4,703,31
17589,11645.7,14,7157,20
17591,550.7,2,164,2
17592,148.3,1,38,373
17593,4168.46,6,2506,44
17594,1504.7,2,818,84
17596,2092.74,7,3219,3
17597,1439.72,4,1039,53
17598,409.98,1,126,16
17599,52.05,1,11,112
17601,305.47,1,196,15
17602,2348.16,8,1785,107
17603,1398.76,3,566,252
17604,636.57,4,447,57
17605,160.75,1,71,225
17606,87.30000000000001,1,42,372
17607,333.81,1,269,11
17608,305.11,2,307,84
17609,782.12,6,602,37
17610,1529.49,5,902,175
17611,4387.76,13,2796,56
17612,3346.41,12,1713,14
17615,403.6,3,246,22
17616,489.6,2,192,2
17617,395.33,1,255,193
17618,3101.66,8,1489,18
17621,1795.22,3,596,39
17622,1130.21,2,379,232
17623,1856.62,6,536,44
17624,725.15,2,404,72
17625,4020.8,4,2353,81
17626,254.0,1,202,237
17627,296.36,1,676,113
17629,641.4,2,274,23
17631,470.16,4,257,9
17633,732.55,3,255,14
17635,1265.58,3,770,59
17638,842.4,2,432,282
17639,506.67,5,527,22
17640,2547.28,5,1442,14
17642,1112.2,3,1001,64
17643,439.7,2,226,8
17644,3132.96,9,1676,29
17646,3141.4,10,1095,0
17647,198.6,2,52,304
17648,418.87,1,467,20
17649,710.4,2,324,104
17651,1758.52,6,974,133
17655,1013.54,3,426,1
17657,126.0,1,60,65
17659,835.33,3,291,7
17660,163.47,1,138,372
17662,412.92,2,184,296
17663,3372.92,10,1500,52
17664,561.59,2,454,109
17665,563.1,1,690,128
17666,1319.64,3,956,112
17667,1895.19,4,1161,70
17669,2735.63,3,1589,97
17671,830.63,2,405,0
17672,2600.46,5,1068,52
17673,2604.46,7,1851,10
17674,300.66,1,349,3
17675,17885.32,40,8056,2
17676,1378.16,5,1000,1
17677,20329.68,28,12161,1
17678,301.65,1,161,238
17679,1585.5,5,1026,156
17680,313.05,2,59,18
17681,731.2,5,450,232
17682,1982.45,6,1124,3
17683,819.01,3,781,20
17685,2751.64,6,1898,7
17686,2557.35,2,1105,58
17687,432.68,1,210,55
17688,304.2,1,114,28
17689,317.08,2,300,23
17690,2690.15,8,1353,1
17691,489.65,3,239,3
17692,2234.86,8,1666,31
17694,1412.85,2,1309,146
17695,980.7,3,1030,29
17696,5393.88,19,4135,17
17699,442.0,2,208,111
17700,4145.33,10,2203,16
17702,1319.67,2,800,18
17703,296.1,1,307,53
17705,260.38,2,338,90
17706,10245.49,17,4150,1
17707,456.9,6,402,11
17708,620.85,2,297,37
17709,533.56,4,278,105
17710,293.5,1,158,58
17713,1198.09,4,989,17
17714,1257.18,4,516,59
17715,163.2,1,192,227
17716,10300.98,13,5747,31
17717,376.92,1,344,56
17718,299.83,1,191,279
17720,1572.97,7,1037,2
17721,307.21000000000004,1,107,294
17722,2006.32,2,1342,1
17723,102.0,1,120,10
17726,1092.06,7,444,30
17728,1362.75,2,677,39
17729,438.65,1,247,231
17730,2475.32,7,1724,17
17731,468.88,2,214,256
17732,2166.42,8,1058,7
17734,741.69,3,319,160
17735,4134.91,8,2462,2
17738,2304.51,9,1747,30
17739,4939.24,11,1474,9
17740,426.9,6,222,24
17741,101.1,2,114,41
17742,1743.37,9,564,63
17743,229.2,1,96,83
17744,326.74,1,414,15
17745,600.34,2,164,112
17746,793.9300000000001,3,659,106
17748,358.15,1,111,162
17749,351.66,1,126,181
17751,157.86,1,147,56
17753,390.56,4,128,99
17754,2805.27,8,2572,9
17756,733.7,3,400,10
17757,3817.16,28,1843,3
17758,1555.83,4,1145,62
17759,441.92,2,268,28
17760,631.34,5,457,8
17762,129.75,1,129,91
17763,71.15,3,29,288
17764,804.82,3,334,37
17765,158.92,1,53,83
17766,299.61,2,155,16
17767,141.85,1,70,45
17768,1236.33,4,1247,22
17769,3105.1,7,1314,18
17771,141.6,2,86,71
17772,202.0,1,64,27
17773,585.27,2,260,149
17774,2102.64,5,1097,32
17776,338.56,2,277,21
17778,197.7,1,214,296
17780,352.91,3,158,302
17782,679.02,2,538,17
17783,96.44,1,85,147
17784,112.86,1,72,185
17785,271.44,2,160,80
17787,736.28,1,356,6
17789,171.25,1,125,296
17790,818.06,6,553,13
17792,370.05,2,151,102
17794,147.3,2,46,321
17796,664.09,4,201,4
17797,1205.44,5,592,30
17798,183.09,1,142,216
17799,3285.96,10,1949,24
17801,798.3299999999999,3,838,86
17802,3768.08,8,2034,7
17803,184.66,1,98,27
17804,385.23,3,195,11
17805,414.72,1,648,245
17807,437.87,3,262,30
17808,262.64,4,143,183
17809,5925.4800000000005,11,1296,6
17810,374.81,2,119,303
17811,1772.07,8,1150,9
17812,433.73,4,262,3
17814,1617.32,2,1440,10
17815,591.96,1,612,28
17816,75.76,3,66,0
17817,420.17,3,298,13
17818,130.18,1,90,372
17819,2907.65,6,818,6
17820,183.56,1,112,9
17821,334.62,1,162,41
17822,2188.5,5,1389,55
17823,494.25,2,262,56
17825,731.96,4,540,233
17826,134.59,1,85,9
17827,392.59,1,345,256
17829,3867.5,4,2513,44
17833,342.36,1,145,358
17834,730.47,2,687,49
17838,3943.6,10,2270,0
17840,185.72,1,138,78
17841,29892.5,91,14487,0
17842,430.69,1,89,237
17843,120.75,1,163,46
17845,598.19,4,196,190
17847,129.69,2,29,150
17848,2749.7,21,1040,52
17849,457.96,4,110,115
17850,51208.87,155,21052,7
17851,1563.34,6,938,57
17852,548.87,3,323,23
17853,1608.19,3,627,42
17854,760.19,4,526,97
17855,208.97,1,197,7
17857,1803.2,2,2804,0
17858,7641.99,19,2777,4
17860,762.74,4,713,3
17861,3026.89,10,2586,20
17862,948.19,3,343,20
17863,2585.2,7,2314,4
17864,326.82,2,311,20
17865,15848.07,26,7228,10
17866,805.3000000000001,2,361,119
17867,424.18,9,130,45
17868,234.65,1,91,21
17869,607.98,3,449,3
17870,1213.8,2,476,1
17871,963.09,4,531,32
17872,235.87,1,176,16
17873,4656.72,14,3265,8
17875,167.1,1,98,323
17876,3424.02,3,1958,34
17878,1032.88,2,637,30
